lat,lon,delta_t_c,delta_heat_pct,delta_ice_pct,delta_wind_pct
43.8,3.9,1.1,0.0189,-0.0126,0.05
43.8,4.4,1.1,0.0189,-0.0126,0.05
43.8,4.9,1.1,0.0189,-0.0126,0.05
43.8,5.4,1.1,0.0189,-0.0126,0.05
43.8,5.9,1.1,0.0189,-0.0126,0.05
43.8,6.4,1.1,0.0189,-0.0126,0.05
43.8,6.9,1.1,0.0189,-0.0126,0.05
43.8,7.4,1.1,0.0189,-0.0126,0.05
43.8,7.9,1.1,0.0189,-0.0126,0.05
43.8,8.4,1.1,0.0189,-0.0126,0.05
43.8,8.9,1.1,0.0189,-0.0126,0.05
43.8,9.4,1.1,0.0189,-0.0126,0.05
43.8,9.9,1.1,0.0189,-0.0126,0.05
44.3,-5.1,1.1,0.0189,-0.0126,0.05
44.3,-4.6,1.1,0.0189,-0.0126,0.05
44.3,-4.1,1.1,0.0189,-0.0126,0.05
44.3,-3.6,1.1,0.0189,-0.0126,0.05
44.3,-3.1,1.1,0.0189,-0.0126,0.05
44.3,-2.6,1.1,0.0189,-0.0126,0.05
44.3,-2.1,1.1,0.0189,-0.0126,0.05
44.3,-1.6,1.1,0.0189,-0.0126,0.05
44.3,-1.1,1.1,0.0189,-0.0126,0.05
44.3,-0.6,1.1,0.0189,-0.0126,0.05
44.3,-0.1,1.1,0.0189,-0.0126,0.05
44.3,0.4,1.1,0.0189,-0.0126,0.05
44.3,0.9,1.1,0.0189,-0.0126,0.05
44.3,1.4,1.1,0.0189,-0.0126,0.05
44.3,1.9,1.1,0.0189,-0.0126,0.05
44.3,2.4,1.1,0.0189,-0.0126,0.05
44.3,2.9,1.1,0.0189,-0.0126,0.05
44.3,3.4,1.1,0.0189,-0.0126,0.05
44.3,3.9,1.1,0.0189,-0.0126,0.05
44.3,4.4,1.1,0.0189,-0.0126,0.05
44.3,4.9,1.1,0.0189,-0.0126,0.05
44.3,5.4,1.1,0.0189,-0.0126,0.05
44.3,5.9,1.1,0.0189,-0.0126,0.05
44.3,6.4,1.1,0.0189,-0.0126,0.05
44.3,6.9,1.1,0.0189,-0.0126,0.05
44.3,7.4,1.1,0.0189,-0.0126,0.05
44.3,7.9,1.1,0.0189,-0.0126,0.05
44.3,8.4,1.1,0.0189,-0.0126,0.05
44.3,8.9,1.1,0.0189,-0.0126,0.05
44.3,9.4,1.1,0.0189,-0.0126,0.05
44.3,9.9,1.1,0.0189,-0.0126,0.05
44.8,-5.1,1.1,0.0189,-0.0126,0.05
44.8,-4.6,1.1,0.0189,-0.0126,0.05
44.8,-4.1,1.1,0.0189,-0.0126,0.05
44.8,-3.6,1.1,0.0189,-0.0126,0.05
44.8,-3.1,1.1,0.0189,-0.0126,0.05
44.8,-2.6,1.1,0.0189,-0.0126,0.05
44.8,-2.1,1.1,0.0189,-0.0126,0.05
44.8,-1.6,1.1,0.0189,-0.0126,0.05
44.8,-1.1,1.1,0.0189,-0.0126,0.05
44.8,-0.6,1.1,0.0189,-0.0126,0.05
44.8,-0.1,1.1,0.0189,-0.0126,0.05
44.8,0.4,1.1,0.0189,-0.0126,0.05
44.8,0.9,1.1,0.0189,-0.0126,0.05
44.8,1.4,1.1,0.0189,-0.0126,0.05
44.8,1.9,1.1,0.0189,-0.0126,0.05
44.8,2.4,1.1,0.0189,-0.0126,0.05
44.8,2.9,1.1,0.0189,-0.0126,0.05
44.8,3.4,1.1,0.0189,-0.0126,0.05
44.8,3.9,1.1,0.0189,-0.0126,0.05
44.8,4.4,1.1,0.0189,-0.0126,0.05
44.8,4.9,1.1,0.0189,-0.0126,0.05
44.8,5.4,1.1,0.0189,-0.0126,0.05
44.8,5.9,1.1,0.0189,-0.0126,0.05
44.8,6.4,1.1,0.0189,-0.0126,0.05
44.8,6.9,1.1,0.0189,-0.0126,0.05
44.8,7.4,1.1,0.0189,-0.0126,0.05
44.8,7.9,1.1,0.0189,-0.0126,0.05
44.8,8.4,1.1,0.0189,-0.0126,0.05
44.8,8.9,1.1,0.0189,-0.0126,0.05
44.8,9.4,1.1,0.0189,-0.0126,0.05
44.8,9.9,1.1,0.0189,-0.0126,0.05
45.3,-5.1,1.1,0.0189,-0.0126,0.05
45.3,-4.6,1.1,0.0189,-0.0126,0.05
45.3,-4.1,1.1,0.0189,-0.0126,0.05
45.3,-3.6,1.1,0.0189,-0.0126,0.05
45.3,-3.1,1.1,0.0189,-0.0126,0.05
45.3,-2.6,1.1,0.0189,-0.0126,0.05
45.3,-2.1,1.1,0.0189,-0.0126,0.05
45.3,-1.6,1.1,0.0189,-0.0126,0.05
45.3,-1.1,1.1,0.0189,-0.0126,0.05
45.3,-0.6,1.1,0.0189,-0.0126,0.05
45.3,-0.1,1.1,0.0189,-0.0126,0.05
45.3,0.4,1.1,0.0189,-0.0126,0.05
45.3,0.9,1.1,0.0189,-0.0126,0.05
45.3,1.4,1.1,0.0189,-0.0126,0.05
45.3,1.9,1.1,0.0189,-0.0126,0.05
45.3,2.4,1.1,0.0189,-0.0126,0.05
45.3,2.9,1.1,0.0189,-0.0126,0.05
45.3,3.4,1.1,0.0189,-0.0126,0.05
45.3,3.9,1.1,0.0189,-0.0126,0.05
45.3,4.4,1.1,0.0189,-0.0126,0.05
45.3,4.9,1.1,0.0189,-0.0126,0.05
45.3,5.4,1.1,0.0189,-0.0126,0.05
45.3,5.9,1.1,0.0189,-0.0126,0.05
45.3,6.4,1.1,0.0189,-0.0126,0.05
45.3,6.9,1.1,0.0189,-0.0126,0.05
45.3,7.4,1.1,0.0189,-0.0126,0.05
45.3,7.9,1.1,0.0189,-0.0126,0.05
45.3,8.4,1.1,0.0189,-0.0126,0.05
45.3,8.9,1.1,0.0189,-0.0126,0.05
45.3,9.4,1.1,0.0189,-0.0126,0.05
45.3,9.9,1.1,0.0189,-0.0126,0.05
45.8,-5.1,1.1,0.0189,-0.0126,0.05
45.8,-4.6,1.1,0.0189,-0.0126,0.05
45.8,-4.1,1.1,0.0189,-0.0126,0.05
45.8,-3.6,1.1,0.0189,-0.0126,0.05
45.8,-3.1,1.1,0.0189,-0.0126,0.05
45.8,-2.6,1.1,0.0189,-0.0126,0.05
45.8,-2.1,1.1,0.0189,-0.0126,0.05
45.8,-1.6,1.1,0.0189,-0.0126,0.05
45.8,-1.1,1.1,0.0189,-0.0126,0.05
45.8,-0.6,1.1,0.0189,-0.0126,0.05
45.8,-0.1,1.1,0.0189,-0.0126,0.05
45.8,0.4,1.1,0.0189,-0.0126,0.05
45.8,0.9,1.1,0.0189,-0.0126,0.05
45.8,1.4,1.1,0.0189,-0.0126,0.05
45.8,1.9,1.1,0.0189,-0.0126,0.05
45.8,2.4,1.1,0.0189,-0.0126,0.05
45.8,2.9,1.1,0.0189,-0.0126,0.05
45.8,3.4,1.1,0.0189,-0.0126,0.05
45.8,3.9,1.1,0.0189,-0.0126,0.05
45.8,4.4,1.1,0.0189,-0.0126,0.05
45.8,4.9,1.1,0.0189,-0.0126,0.05
45.8,5.4,1.1,0.0189,-0.0126,0.05
45.8,5.9,1.1,0.0189,-0.0126,0.05
45.8,6.4,1.1,0.0189,-0.0126,0.05
45.8,6.9,1.1,0.0189,-0.0126,0.05
45.8,7.4,1.1,0.0189,-0.0126,0.05
45.8,7.9,1.1,0.0189,-0.0126,0.05
45.8,8.4,1.1,0.0189,-0.0126,0.05
45.8,8.9,1.1,0.0189,-0.0126,0.05
45.8,9.4,1.1,0.0189,-0.0126,0.05
45.8,9.9,1.1,0.0189,-0.0126,0.05
46.3,-5.1,1.1,0.0189,-0.0126,0.05
46.3,-4.6,1.1,0.0189,-0.0126,0.05
46.3,-4.1,1.1,0.0189,-0.0126,0.05
46.3,-3.6,1.1,0.0189,-0.0126,0.05
46.3,-3.1,1.1,0.0189,-0.0126,0.05
46.3,-2.6,1.1,0.0189,-0.0126,0.05
46.3,-2.1,1.1,0.0189,-0.0126,0.05
46.3,-1.6,1.1,0.0189,-0.0126,0.05
46.3,-1.1,1.1,0.0189,-0.0126,0.05
46.3,-0.6,1.1,0.0189,-0.0126,0.05
46.3,-0.1,1.1,0.0189,-0.0126,0.05
46.3,0.4,1.1,0.0189,-0.0126,0.05
46.3,0.9,1.1,0.0189,-0.0126,0.05
46.3,1.4,1.1,0.0189,-0.0126,0.05
46.3,1.9,1.1,0.0189,-0.0126,0.05
46.3,2.4,1.1,0.0189,-0.0126,0.05
46.3,2.9,1.1,0.0189,-0.0126,0.05
46.3,3.4,1.1,0.0189,-0.0126,0.05
46.3,3.9,1.1,0.0189,-0.0126,0.05
46.3,4.4,1.1,0.0189,-0.0126,0.05
46.3,4.9,1.1,0.0189,-0.0126,0.05
46.3,5.4,1.1,0.0189,-0.0126,0.05
46.3,5.9,1.1,0.0189,-0.0126,0.05
46.3,6.4,1.1,0.0189,-0.0126,0.05
46.3,6.9,1.1,0.0189,-0.0126,0.05
46.3,7.4,1.1,0.0189,-0.0126,0.05
46.3,7.9,1.1,0.0189,-0.0126,0.05
46.3,8.4,1.1,0.0189,-0.0126,0.05
46.3,8.9,1.1,0.0189,-0.0126,0.05
46.3,9.4,1.1,0.0189,-0.0126,0.05
46.3,9.9,1.1,0.0189,-0.0126,0.05
46.8,-5.1,1.1,0.0189,-0.0126,0.05
46.8,-4.6,1.1,0.0189,-0.0126,0.05
46.8,-4.1,1.1,0.0189,-0.0126,0.05
46.8,-3.6,1.1,0.0189,-0.0126,0.05
46.8,-3.1,1.1,0.0189,-0.0126,0.05
46.8,-2.6,1.1,0.0189,-0.0126,0.05
46.8,-2.1,1.1,0.0189,-0.0126,0.05
46.8,-1.6,1.1,0.0189,-0.0126,0.05
46.8,-1.1,1.1,0.0189,-0.0126,0.05
46.8,-0.6,1.1,0.0189,-0.0126,0.05
46.8,-0.1,1.1,0.0189,-0.0126,0.05
46.8,0.4,1.1,0.0189,-0.0126,0.05
46.8,0.9,1.1,0.0189,-0.0126,0.05
46.8,1.4,1.1,0.0189,-0.0126,0.05
46.8,1.9,1.1,0.0189,-0.0126,0.05
46.8,2.4,1.1,0.0189,-0.0126,0.05
46.8,2.9,1.1,0.0189,-0.0126,0.05
46.8,3.4,1.1,0.0189,-0.0126,0.05
46.8,3.9,1.1,0.0189,-0.0126,0.05
46.8,4.4,1.1,0.0189,-0.0126,0.05
46.8,4.9,1.1,0.0189,-0.0126,0.05
46.8,5.4,1.1,0.0189,-0.0126,0.05
46.8,5.9,1.1,0.0189,-0.0126,0.05
46.8,6.4,1.1,0.0189,-0.0126,0.05
46.8,6.9,1.1,0.0189,-0.0126,0.05
46.8,7.4,1.1,0.0189,-0.0126,0.05
46.8,7.9,1.1,0.0189,-0.0126,0.05
46.8,8.4,1.1,0.0189,-0.0126,0.05
46.8,8.9,1.1,0.0189,-0.0126,0.05
46.8,9.4,1.1,0.0189,-0.0126,0.05
46.8,9.9,1.1,0.0189,-0.0126,0.05
47.3,-5.1,1.1,0.0189,-0.0126,0.05
47.3,-4.6,1.1,0.0189,-0.0126,0.05
47.3,-4.1,1.1,0.0189,-0.0126,0.05
47.3,-3.6,1.1,0.0189,-0.0126,0.05
47.3,-3.1,1.1,0.0189,-0.0126,0.05
47.3,-2.6,1.1,0.0189,-0.0126,0.05
47.3,-2.1,1.1,0.0189,-0.0126,0.05
47.3,-1.6,1.1,0.0189,-0.0126,0.05
47.3,-1.1,1.1,0.0189,-0.0126,0.05
47.3,-0.6,1.1,0.0189,-0.0126,0.05
47.3,-0.1,1.1,0.0189,-0.0126,0.05
47.3,0.4,1.1,0.0189,-0.0126,0.05
47.3,0.9,1.1,0.0189,-0.0126,0.05
47.3,1.4,1.1,0.0189,-0.0126,0.05
47.3,1.9,1.1,0.0189,-0.0126,0.05
47.3,2.4,1.1,0.0189,-0.0126,0.05
47.3,2.9,1.1,0.0189,-0.0126,0.05
47.3,3.4,1.1,0.0189,-0.0126,0.05
47.3,3.9,1.1,0.0189,-0.0126,0.05
47.3,4.4,1.1,0.0189,-0.0126,0.05
47.3,4.9,1.1,0.0189,-0.0126,0.05
47.3,5.4,1.1,0.0189,-0.0126,0.05
47.3,5.9,1.1,0.0189,-0.0126,0.05
47.3,6.4,1.1,0.0189,-0.0126,0.05
47.3,6.9,1.1,0.0189,-0.0126,0.05
47.3,7.4,1.1,0.0189,-0.0126,0.05
47.3,7.9,1.1,0.0189,-0.0126,0.05
47.3,8.4,1.1,0.0189,-0.0126,0.05
47.3,8.9,1.1,0.0189,-0.0126,0.05
47.3,9.4,1.1,0.0189,-0.0126,0.05
47.3,9.9,1.1,0.0189,-0.0126,0.05
47.8,-5.1,1.1,0.0189,-0.0126,0.05
47.8,-4.6,1.1,0.0189,-0.0126,0.05
47.8,-4.1,1.1,0.0189,-0.0126,0.05
47.8,-3.6,1.1,0.0189,-0.0126,0.05
47.8,-3.1,1.1,0.0189,-0.0126,0.05
47.8,-2.6,1.1,0.0189,-0.0126,0.05
47.8,-2.1,1.1,0.0189,-0.0126,0.05
47.8,-1.6,1.1,0.0189,-0.0126,0.05
47.8,-1.1,1.1,0.0189,-0.0126,0.05
47.8,-0.6,1.1,0.0189,-0.0126,0.05
47.8,-0.1,1.1,0.0189,-0.0126,0.05
47.8,0.4,1.1,0.0189,-0.0126,0.05
47.8,0.9,1.1,0.0189,-0.0126,0.05
47.8,1.4,1.1,0.0189,-0.0126,0.05
47.8,1.9,1.1,0.0189,-0.0126,0.05
47.8,2.4,1.1,0.0189,-0.0126,0.05
47.8,2.9,1.1,0.0189,-0.0126,0.05
47.8,3.4,1.1,0.0189,-0.0126,0.05
47.8,3.9,1.1,0.0189,-0.0126,0.05
47.8,4.4,1.1,0.0189,-0.0126,0.05
47.8,4.9,1.1,0.0189,-0.0126,0.05
47.8,5.4,1.1,0.0189,-0.0126,0.05
47.8,5.9,1.1,0.0189,-0.0126,0.05
47.8,6.4,1.1,0.0189,-0.0126,0.05
47.8,6.9,1.1,0.0189,-0.0126,0.05
47.8,7.4,1.1,0.0189,-0.0126,0.05
47.8,7.9,1.1,0.0189,-0.0126,0.05
47.8,8.4,1.1,0.0189,-0.0126,0.05
47.8,8.9,1.1,0.0189,-0.0126,0.05
47.8,9.4,1.1,0.0189,-0.0126,0.05
47.8,9.9,1.1,0.0189,-0.0126,0.05
48.3,-5.1,1.1,0.0189,-0.0126,0.05
48.3,-4.6,1.1,0.0189,-0.0126,0.05
48.3,-4.1,1.1,0.0189,-0.0126,0.05
48.3,-3.6,1.1,0.0189,-0.0126,0.05
48.3,-3.1,1.1,0.0189,-0.0126,0.05
48.3,-2.6,1.1,0.0189,-0.0126,0.05
48.3,-2.1,1.1,0.0189,-0.0126,0.05
48.3,-1.6,1.1,0.0189,-0.0126,0.05
48.3,-1.1,1.1,0.0189,-0.0126,0.05
48.3,-0.6,1.1,0.0189,-0.0126,0.05
48.3,-0.1,1.1,0.0189,-0.0126,0.05
48.3,0.4,1.1,0.0189,-0.0126,0.05
48.3,0.9,1.1,0.0189,-0.0126,0.05
48.3,1.4,1.1,0.0189,-0.0126,0.05
48.3,1.9,1.1,0.0189,-0.0126,0.05
48.3,2.4,1.1,0.0189,-0.0126,0.05
48.3,2.9,1.1,0.0189,-0.0126,0.05
48.3,3.4,1.1,0.0189,-0.0126,0.05
48.3,3.9,1.1,0.0189,-0.0126,0.05
48.3,4.4,1.1,0.0189,-0.0126,0.05
48.3,4.9,1.1,0.0189,-0.0126,0.05
48.3,5.4,1.1,0.0189,-0.0126,0.05
48.3,5.9,1.1,0.0189,-0.0126,0.05
48.3,6.4,1.1,0.0189,-0.0126,0.05
48.3,6.9,1.1,0.0189,-0.0126,0.05
48.3,7.4,1.1,0.0189,-0.0126,0.05
48.3,7.9,1.1,0.0189,-0.0126,0.05
48.3,8.4,1.1,0.0189,-0.0126,0.05
48.3,8.9,1.1,0.0189,-0.0126,0.05
48.3,9.4,1.1,0.0189,-0.0126,0.05
48.3,9.9,1.1,0.0189,-0.0126,0.05
48.8,-5.1,1.1,0.0189,-0.0126,0.05
48.8,-4.6,1.1,0.0189,-0.0126,0.05
48.8,-4.1,1.1,0.0189,-0.0126,0.05
48.8,-3.6,1.1,0.0189,-0.0126,0.05
48.8,-3.1,1.1,0.0189,-0.0126,0.05
48.8,-2.6,1.1,0.0189,-0.0126,0.05
48.8,-2.1,1.1,0.0189,-0.0126,0.05
48.8,-1.6,1.1,0.0189,-0.0126,0.05
48.8,-1.1,1.1,0.0189,-0.0126,0.05
48.8,-0.6,1.1,0.0189,-0.0126,0.05
48.8,-0.1,1.1,0.0189,-0.0126,0.05
48.8,0.4,1.1,0.0189,-0.0126,0.05
48.8,0.9,1.1,0.0189,-0.0126,0.05
48.8,1.4,1.1,0.0189,-0.0126,0.05
48.8,1.9,1.1,0.0189,-0.0126,0.05
48.8,2.4,1.1,0.0189,-0.0126,0.05
48.8,2.9,1.1,0.0189,-0.0126,0.05
48.8,3.4,1.1,0.0189,-0.0126,0.05
48.8,3.9,1.1,0.0189,-0.0126,0.05
48.8,4.4,1.1,0.0189,-0.0126,0.05
48.8,4.9,1.1,0.0189,-0.0126,0.05
48.8,5.4,1.1,0.0189,-0.0126,0.05
48.8,5.9,1.1,0.0189,-0.0126,0.05
48.8,6.4,1.1,0.0189,-0.0126,0.05
48.8,6.9,1.1,0.0189,-0.0126,0.05
48.8,7.4,1.1,0.0189,-0.0126,0.05
48.8,7.9,1.1,0.0189,-0.0126,0.05
48.8,8.4,1.1,0.0189,-0.0126,0.05
48.8,8.9,1.1,0.0189,-0.0126,0.05
48.8,9.4,1.1,0.0189,-0.0126,0.05
48.8,9.9,1.1,0.0189,-0.0126,0.05
49.3,-5.1,1.1,0.0189,-0.0126,0.05
49.3,-4.6,1.1,0.0189,-0.0126,0.05
49.3,-4.1,1.1,0.0189,-0.0126,0.05
49.3,-3.6,1.1,0.0189,-0.0126,0.05
49.3,-3.1,1.1,0.0189,-0.0126,0.05
49.3,-2.6,1.1,0.0189,-0.0126,0.05
49.3,-2.1,1.1,0.0189,-0.0126,0.05
49.3,-1.6,1.1,0.0189,-0.0126,0.05
49.3,-1.1,1.1,0.0189,-0.0126,0.05
49.3,-0.6,1.1,0.0189,-0.0126,0.05
49.3,-0.1,1.1,0.0189,-0.0126,0.05
49.3,0.4,1.1,0.0189,-0.0126,0.05
49.3,0.9,1.1,0.0189,-0.0126,0.05
49.3,1.4,1.1,0.0189,-0.0126,0.05
49.3,1.9,1.1,0.0189,-0.0126,0.05
49.3,2.4,1.1,0.0189,-0.0126,0.05
49.3,2.9,1.1,0.0189,-0.0126,0.05
49.3,3.4,1.1,0.0189,-0.0126,0.05
49.3,3.9,1.1,0.0189,-0.0126,0.05
49.3,4.4,1.1,0.0189,-0.0126,0.05
49.3,4.9,1.1,0.0189,-0.0126,0.05
49.3,5.4,1.1,0.0189,-0.0126,0.05
49.3,5.9,1.1,0.0189,-0.0126,0.05
49.3,6.4,1.1,0.0189,-0.0126,0.05
49.3,6.9,1.1,0.0189,-0.0126,0.05
49.3,7.4,1.1,0.0189,-0.0126,0.05
49.3,7.9,1.1,0.0189,-0.0126,0.05
49.3,8.4,1.1,0.0189,-0.0126,0.05
49.3,8.9,1.1,0.0189,-0.0126,0.05
49.3,9.4,1.1,0.0189,-0.0126,0.05
49.3,9.9,1.1,0.0189,-0.0126,0.05
49.8,-5.1,1.1,0.0189,-0.0126,0.05
49.8,-4.6,1.1,0.0189,-0.0126,0.05
49.8,-4.1,1.1,0.0189,-0.0126,0.05
49.8,-3.6,1.1,0.0189,-0.0126,0.05
49.8,-3.1,1.1,0.0189,-0.0126,0.05
49.8,-2.6,1.1,0.0189,-0.0126,0.05
49.8,-2.1,1.1,0.0189,-0.0126,0.05
49.8,-1.6,1.1,0.0189,-0.0126,0.05
49.8,-1.1,1.1,0.0189,-0.0126,0.05
49.8,-0.6,1.1,0.0189,-0.0126,0.05
49.8,-0.1,1.1,0.0189,-0.0126,0.05
49.8,0.4,1.1,0.0189,-0.0126,0.05
49.8,0.9,1.1,0.0189,-0.0126,0.05
49.8,1.4,1.1,0.0189,-0.0126,0.05
49.8,1.9,1.1,0.0189,-0.0126,0.05
49.8,2.4,1.1,0.0189,-0.0126,0.05
49.8,2.9,1.1,0.0189,-0.0126,0.05
49.8,3.4,1.1,0.0189,-0.0126,0.05
49.8,3.9,1.1,0.0189,-0.0126,0.05
49.8,4.4,1.1,0.0189,-0.0126,0.05
49.8,4.9,1.1,0.0189,-0.0126,0.05
49.8,5.4,1.1,0.0189,-0.0126,0.05
49.8,5.9,1.1,0.0189,-0.0126,0.05
49.8,6.4,1.1,0.0189,-0.0126,0.05
49.8,6.9,1.1,0.0189,-0.0126,0.05
49.8,7.4,1.1,0.0189,-0.0126,0.05
49.8,7.9,1.1,0.0189,-0.0126,0.05
49.8,8.4,1.1,0.0189,-0.0126,0.05
49.8,8.9,1.1,0.0189,-0.0126,0.05
49.8,9.4,1.1,0.0189,-0.0126,0.05
49.8,9.9,1.1,0.0189,-0.0126,0.05
50.3,-5.1,1.1,0.0189,-0.0126,0.05
50.3,-4.6,1.1,0.0189,-0.0126,0.05
50.3,-4.1,1.1,0.0189,-0.0126,0.05
50.3,-3.6,1.1,0.0189,-0.0126,0.05
50.3,-3.1,1.1,0.0189,-0.0126,0.05
50.3,-2.6,1.1,0.0189,-0.0126,0.05
50.3,-2.1,1.1,0.0189,-0.0126,0.05
50.3,-1.6,1.1,0.0189,-0.0126,0.05
50.3,-1.1,1.1,0.0189,-0.0126,0.05
50.3,-0.6,1.1,0.0189,-0.0126,0.05
50.3,-0.1,1.1,0.0189,-0.0126,0.05
50.3,0.4,1.1,0.0189,-0.0126,0.05
50.3,0.9,1.1,0.0189,-0.0126,0.05
50.3,1.4,1.1,0.0189,-0.0126,0.05
50.3,1.9,1.1,0.0189,-0.0126,0.05
50.3,2.4,1.1,0.0189,-0.0126,0.05
50.3,2.9,1.1,0.0189,-0.0126,0.05
50.3,3.4,1.1,0.0189,-0.0126,0.05
50.3,3.9,1.1,0.0189,-0.0126,0.05
50.3,4.4,1.1,0.0189,-0.0126,0.05
50.3,4.9,1.1,0.0189,-0.0126,0.05
50.3,5.4,1.1,0.0189,-0.0126,0.05
50.3,5.9,1.1,0.0189,-0.0126,0.05
50.3,6.4,1.1,0.0189,-0.0126,0.05
50.3,6.9,1.1,0.0189,-0.0126,0.05
50.3,7.4,1.1,0.0189,-0.0126,0.05
50.3,7.9,1.1,0.0189,-0.0126,0.05
50.3,8.4,1.1,0.0189,-0.0126,0.05
50.3,8.9,1.1,0.0189,-0.0126,0.05
50.3,9.4,1.1,0.0189,-0.0126,0.05
50.3,9.9,1.1,0.0189,-0.0126,0.05
50.8,-5.1,1.1,0.0189,-0.0126,0.05
50.8,-4.6,1.1,0.0189,-0.0126,0.05
50.8,-4.1,1.1,0.0189,-0.0126,0.05
50.8,-3.6,1.1,0.0189,-0.0126,0.05
50.8,-3.1,1.1,0.0189,-0.0126,0.05
50.8,-2.6,1.1,0.0189,-0.0126,0.05
50.8,-2.1,1.1,0.0189,-0.0126,0.05
50.8,-1.6,1.1,0.0189,-0.0126,0.05
50.8,-1.1,1.1,0.0189,-0.0126,0.05
50.8,-0.6,1.1,0.0189,-0.0126,0.05
50.8,-0.1,1.1,0.0189,-0.0126,0.05
50.8,0.4,1.1,0.0189,-0.0126,0.05
50.8,0.9,1.1,0.0189,-0.0126,0.05
50.8,1.4,1.1,0.0189,-0.0126,0.05
50.8,1.9,1.1,0.0189,-0.0126,0.05
50.8,2.4,1.1,0.0189,-0.0126,0.05
50.8,2.9,1.1,0.0189,-0.0126,0.05
50.8,3.4,1.1,0.0189,-0.0126,0.05
50.8,3.9,1.1,0.0189,-0.0126,0.05
50.8,4.4,1.1,0.0189,-0.0126,0.05
50.8,4.9,1.1,0.0189,-0.0126,0.05
50.8,5.4,1.1,0.0189,-0.0126,0.05
50.8,5.9,1.1,0.0189,-0.0126,0.05
50.8,6.4,1.1,0.0189,-0.0126,0.05
50.8,6.9,1.1,0.0189,-0.0126,0.05
50.8,7.4,1.1,0.0189,-0.0126,0.05
50.8,7.9,1.1,0.0189,-0.0126,0.05
50.8,8.4,1.1,0.0189,-0.0126,0.05
50.8,8.9,1.1,0.0189,-0.0126,0.05
50.8,9.4,1.1,0.0189,-0.0126,0.05
50.8,9.9,1.1,0.0189,-0.0126,0.05
51.3,-5.1,1.1,0.0189,-0.0126,0.05
51.3,-4.6,1.1,0.0189,-0.0126,0.05
51.3,-4.1,1.1,0.0189,-0.0126,0.05
51.3,-3.6,1.1,0.0189,-0.0126,0.05
51.3,-3.1,1.1,0.0189,-0.0126,0.05
51.3,-2.6,1.1,0.0189,-0.0126,0.05
51.3,-2.1,1.1,0.0189,-0.0126,0.05
51.3,-1.6,1.1,0.0189,-0.0126,0.05
51.3,-1.1,1.1,0.0189,-0.0126,0.05
51.3,-0.6,1.1,0.0189,-0.0126,0.05
51.3,-0.1,1.1,0.0189,-0.0126,0.05
51.3,0.4,1.1,0.0189,-0.0126,0.05
51.3,0.9,1.1,0.0189,-0.0126,0.05
51.3,1.4,1.1,0.0189,-0.0126,0.05
51.3,1.9,1.1,0.0189,-0.0126,0.05
51.3,2.4,1.1,0.0189,-0.0126,0.05
51.3,2.9,1.1,0.0189,-0.0126,0.05
51.3,3.4,1.1,0.0189,-0.0126,0.05
51.3,3.9,1.1,0.0189,-0.0126,0.05
51.3,4.4,1.1,0.0189,-0.0126,0.05
51.3,4.9,1.1,0.0189,-0.0126,0.05
51.3,5.4,1.1,0.0189,-0.0126,0.05
51.3,5.9,1.1,0.0189,-0.0126,0.05
51.3,6.4,1.1,0.0189,-0.0126,0.05
51.3,6.9,1.1,0.0189,-0.0126,0.05
51.3,7.4,1.1,0.0189,-0.0126,0.05
51.3,7.9,1.1,0.0189,-0.0126,0.05
51.3,8.4,1.1,0.0189,-0.0126,0.05
51.3,8.9,1.1,0.0189,-0.0126,0.05
51.3,9.4,1.1,0.0189,-0.0126,0.05
51.3,9.9,1.1,0.0189,-0.0126,0.05
36.0,-9.3,1.4,0.0241,-0.0161,0.05
36.0,-8.8,1.4,0.0241,-0.0161,0.05
36.0,-8.3,1.4,0.0241,-0.0161,0.05
36.0,-7.8,1.4,0.0241,-0.0161,0.05
36.0,-7.3,1.4,0.0241,-0.0161,0.05
36.0,-6.8,1.4,0.0241,-0.0161,0.05
36.0,-6.3,1.4,0.0241,-0.0161,0.05
36.0,-5.8,1.4,0.0241,-0.0161,0.05
36.0,-5.3,1.4,0.0241,-0.0161,0.05
36.0,-4.8,1.4,0.0241,-0.0161,0.05
36.0,-4.3,1.4,0.0241,-0.0161,0.05
36.0,-3.8,1.4,0.0241,-0.0161,0.05
36.0,-3.3,1.4,0.0241,-0.0161,0.05
36.0,-2.8,1.4,0.0241,-0.0161,0.05
36.0,-2.3,1.4,0.0241,-0.0161,0.05
36.0,-1.8,1.4,0.0241,-0.0161,0.05
36.0,-1.3,1.4,0.0241,-0.0161,0.05
36.0,-0.8,1.4,0.0241,-0.0161,0.05
36.0,-0.3,1.4,0.0241,-0.0161,0.05
36.0,0.2,1.4,0.0241,-0.0161,0.05
36.0,0.7,1.4,0.0241,-0.0161,0.05
36.0,1.2,1.4,0.0241,-0.0161,0.05
36.0,1.7,1.4,0.0241,-0.0161,0.05
36.0,2.2,1.4,0.0241,-0.0161,0.05
36.0,2.7,1.4,0.0241,-0.0161,0.05
36.0,3.2,1.4,0.0241,-0.0161,0.05
36.0,3.7,1.4,0.0241,-0.0161,0.05
36.5,-9.3,1.4,0.0241,-0.0161,0.05
36.5,-8.8,1.4,0.0241,-0.0161,0.05
36.5,-8.3,1.4,0.0241,-0.0161,0.05
36.5,-7.8,1.4,0.0241,-0.0161,0.05
36.5,-7.3,1.4,0.0241,-0.0161,0.05
